ENABLE_SPOTTING,ENABLE_SURFACE_FIRE_SPOTTING,SURFACE_FIRE_SPOTTING_PERCENT,CRITICAL_SPOTTING_FIRELINE_INTENSITY,SPOTTING_TYPE,MEAN_SPOTTING_DIST_MAX,NORMALIZED_SPOTTING_DIST_VARIANCE_MAX,SPOT_WS_EXP_HI,SPOT_FLIN_EXP_HI,NEMBERS_MAX_HI,GLOBAL_SURFACE_FIRE_SPOTTING_PERCENT_MAX,CROWN_FIRE_SPOTTING_PERCENT_MAX,PIGN_MAX,CROWN_FIRE_MODEL,WIND_SPEED,WIND_DIRECTION,CC,CBH,CH,CBD,M1,M10,M100
0.46875,0.09375,0.84375,1687.5,1.15625,1689.84375,2.90625,0.296875,0.634375,3.65625,0.971875,0.12812500000000002,78.34375,0.03125,4.375,292.5,0.03125,-0.3125,-4.8125,-0.06875,0.1875,0.5625,0.1875
0.46875,0.40625,0.78125,1687.5,1.46875,201.09375,2.46875,0.12812500000000002,0.521875,5.84375,0.12812500000000002,0.859375,35.03125,0.90625,18.125,-67.5,-0.09375,0.3125,6.5625,0.06875,-0.1875,0.8125,0.1875
0.46875,0.09375,0.78125,1687.5,1.46875,201.09375,2.46875,0.12812500000000002,0.521875,5.84375,0.12812500000000002,0.859375,35.03125,0.90625,18.125,-67.5,-0.09375,0.3125,6.5625,0.06875,-0.1875,0.8125,0.1875
0.46875,0.40625,0.84375,1687.5,1.46875,201.09375,2.46875,0.12812500000000002,0.521875,5.84375,0.12812500000000002,0.859375,35.03125,0.90625,18.125,-67.5,-0.09375,0.3125,6.5625,0.06875,-0.1875,0.8125,0.1875
0.46875,0.40625,0.78125,1687.5,1.46875,201.09375,2.46875,0.12812500000000002,0.521875,5.84375,0.12812500000000002,0.859375,35.03125,0.90625,18.125,-67.5,-0.09375,0.3125,6.5625,0.06875,-0.1875,0.8125,0.1875
0.46875,0.40625,0.78125,1687.5,1.15625,201.09375,2.46875,0.12812500000000002,0.521875,5.84375,0.12812500000000002,0.859375,35.03125,0.90625,18.125,-67.5,-0.09375,0.3125,6.5625,0.06875,-0.1875,0.8125,0.1875
0.46875,0.40625,0.78125,1687.5,1.46875,1689.84375,2.46875,0.12812500000000002,0.521875,5.84375,0.12812500000000002,0.859375,35.03125,0.90625,18.125,-67.5,-0.09375,0.3125,6.5625,0.06875,-0.1875,0.8125,0.1875
0.46875,0.40625,0.78125,1687.5,1.46875,201.09375,2.90625,0.12812500000000002,0.521875,5.84375,0.12812500000000002,0.859375,35.03125,0.90625,18.125,-67.5,-0.09375,0.3125,6.5625,0.06875,-0.1875,0.8125,0.1875
0.46875,0.40625,0.78125,1687.5,1.46875,201.09375,2.46875,0.296875,0.521875,5.84375,0.12812500000000002,0.859375,35.03125,0.90625,18.125,-67.5,-0.09375,0.3125,6.5625,0.06875,-0.1875,0.8125,0.1875
0.46875,0.40625,0.78125,1687.5,1.46875,201.09375,2.46875,0.12812500000000002,0.634375,5.84375,0.12812500000000002,0.859375,35.03125,0.90625,18.125,-67.5,-0.09375,0.3125,6.5625,0.06875,-0.1875,0.8125,0.1875
0.46875,0.40625,0.78125,1687.5,1.46875,201.09375,2.46875,0.12812500000000002,0.521875,3.65625,0.12812500000000002,0.859375,35.03125,0.90625,18.125,-67.5,-0.09375,0.3125,6.5625,0.06875,-0.1875,0.8125,0.1875
0.46875,0.40625,0.78125,1687.5,1.46875,201.09375,2.46875,0.12812500000000002,0.521875,5.84375,0.971875,0.859375,35.03125,0.90625,18.125,-67.5,-0.09375,0.3125,6.5625,0.06875,-0.1875,0.8125,0.1875
0.46875,0.40625,0.78125,1687.5,1.46875,201.09375,2.46875,0.12812500000000002,0.521875,5.84375,0.12812500000000002,0.12812500000000002,35.03125,0.90625,18.125,-67.5,-0.09375,0.3125,6.5625,0.06875,-0.1875,0.8125,0.1875
0.46875,0.40625,0.78125,1687.5,1.46875,201.09375,2.46875,0.12812500000000002,0.521875,5.84375,0.12812500000000002,0.859375,78.34375,0.90625,18.125,-67.5,-0.09375,0.3125,6.5625,0.06875,-0.1875,0.8125,0.1875
0.46875,0.40625,0.78125,1687.5,1.46875,201.09375,2.46875,0.12812500000000002,0.521875,5.84375,0.12812500000000002,0.859375,35.03125,0.03125,18.125,-67.5,-0.09375,0.3125,6.5625,0.06875,-0.1875,0.8125,0.1875
0.46875,0.40625,0.78125,1687.5,1.46875,201.09375,2.46875,0.12812500000000002,0.521875,5.84375,0.12812500000000002,0.859375,35.03125,0.90625,4.375,-67.5,-0.09375,0.3125,6.5625,0.06875,-0.1875,0.8125,0.1875
0.46875,0.40625,0.78125,1687.5,1.46875,201.09375,2.46875,0.12812500000000002,0.521875,5.84375,0.12812500000000002,0.859375,35.03125,0.90625,18.125,292.5,-0.09375,0.3125,6.5625,0.06875,-0.1875,0.8125,0.1875
0.46875,0.40625,0.78125,1687.5,1.46875,201.09375,2.46875,0.12812500000000002,0.521875,5.84375,0.12812500000000002,0.859375,35.03125,0.90625,18.125,-67.5,0.03125,0.3125,6.5625,0.06875,-0.1875,0.8125,0.1875
0.46875,0.40625,0.78125,1687.5,1.46875,201.09375,2.46875,0.12812500000000002,0.521875,5.84375,0.12812500000000002,0.859375,35.03125,0.90625,18.125,-67.5,-0.09375,-0.3125,6.5625,0.06875,-0.1875,0.8125,0.1875
0.46875,0.40625,0.78125,1687.5,1.46875,201.09375,2.46875,0.12812500000000002,0.521875,5.84375,0.12812500000000002,0.859375,35.03125,0.90625,18.125,-67.5,-0.09375,0.3125,-4.8125,0.06875,-0.1875,0.8125,0.1875
0.46875,0.40625,0.78125,1687.5,1.46875,201.09375,2.46875,0.12812500000000002,0.521875,5.84375,0.12812500000000002,0.859375,35.03125,0.90625,18.125,-67.5,-0.09375,0.3125,6.5625,-0.06875,-0.1875,0.8125,0.1875
0.46875,0.40625,0.78125,1687.5,1.46875,201.09375,2.46875,0.12812500000000002,0.521875,5.84375,0.12812500000000002,0.859375,35.03125,0.90625,18.125,-67.5,-0.09375,0.3125,6.5625,0.06875,0.1875,0.8125,0.1875
0.46875,0.40625,0.78125,1687.5,1.46875,201.09375,2.46875,0.12812500000000002,0.521875,5.84375,0.12812500000000002,0.859375,35.03125,0.90625,18.125,-67.5,-0.09375,0.3125,6.5625,0.06875,-0.1875,0.5625,0.1875
0.46875,0.40625,0.78125,1687.5,1.46875,201.09375,2.46875,0.12812500000000002,0.521875,5.84375,0.12812500000000002,0.859375,35.03125,0.90625,18.125,-67.5,-0.09375,0.3125,6.5625,0.06875,-0.1875,0.8125,0.9375
0.46875,0.40625,0.78125,1687.5,1.46875,201.09375,2.46875,0.12812500000000002,0.521875,5.84375,0.12812500000000002,0.859375,35.03125,0.90625,18.125,-67.5,-0.09375,0.3125,6.5625,0.06875,-0.1875,0.8125,0.1875
0.96875,0.59375,0.34375,4687.5,1.65625,697.34375,2.40625,0.746875,0.184375,1.15625,0.521875,0.578125,28.84375,0.53125,14.375,-67.5,-0.06875,4.6875,2.1875,0.03125,-0.8125,-0.4375,-0.0625
0.96875,0.59375,0.34375,4687.5,1.65625,697.34375,2.40625,0.746875,0.184375,1.15625,0.521875,0.578125,28.84375,0.53125,14.375,-67.5,-0.06875,4.6875,2.1875,0.03125,-0.8125,-0.4375,-0.0625
0.96875,0.90625,0.34375,4687.5,1.65625,697.34375,2.40625,0.746875,0.184375,1.15625,0.521875,0.578125,28.84375,0.53125,14.375,-67.5,-0.06875,4.6875,2.1875,0.03125,-0.8125,-0.4375,-0.0625
0.96875,0.59375,0.28125,4687.5,1.65625,697.34375,2.40625,0.746875,0.184375,1.15625,0.521875,0.578125,28.84375,0.53125,14.375,-67.5,-0.06875,4.6875,2.1875,0.03125,-0.8125,-0.4375,-0.0625
0.96875,0.59375,0.34375,4687.5,1.65625,697.34375,2.40625,0.746875,0.184375,1.15625,0.521875,0.578125,28.84375,0.53125,14.375,-67.5,-0.06875,4.6875,2.1875,0.03125,-0.8125,-0.4375,-0.0625
0.96875,0.59375,0.34375,4687.5,1.96875,697.34375,2.40625,0.746875,0.184375,1.15625,0.521875,0.578125,28.84375,0.53125,14.375,-67.5,-0.06875,4.6875,2.1875,0.03125,-0.8125,-0.4375,-0.0625
0.96875,0.59375,0.34375,4687.5,1.65625,1193.59375,2.40625,0.746875,0.184375,1.15625,0.521875,0.578125,28.84375,0.53125,14.375,-67.5,-0.06875,4.6875,2.1875,0.03125,-0.8125,-0.4375,-0.0625
0.96875,0.59375,0.34375,4687.5,1.65625,697.34375,2.96875,0.746875,0.184375,1.15625,0.521875,0.578125,28.84375,0.53125,14.375,-67.5,-0.06875,4.6875,2.1875,0.03125,-0.8125,-0.4375,-0.0625
0.96875,0.59375,0.34375,4687.5,1.65625,697.34375,2.40625,0.578125,0.184375,1.15625,0.521875,0.578125,28.84375,0.53125,14.375,-67.5,-0.06875,4.6875,2.1875,0.03125,-0.8125,-0.4375,-0.0625
0.96875,0.59375,0.34375,4687.5,1.65625,697.34375,2.40625,0.746875,0.971875,1.15625,0.521875,0.578125,28.84375,0.53125,14.375,-67.5,-0.06875,4.6875,2.1875,0.03125,-0.8125,-0.4375,-0.0625
0.96875,0.59375,0.34375,4687.5,1.65625,697.34375,2.40625,0.746875,0.184375,3.34375,0.521875,0.578125,28.84375,0.53125,14.375,-67.5,-0.06875,4.6875,2.1875,0.03125,-0.8125,-0.4375,-0.0625
0.96875,0.59375,0.34375,4687.5,1.65625,697.34375,2.40625,0.746875,0.184375,1.15625,0.578125,0.578125,28.84375,0.53125,14.375,-67.5,-0.06875,4.6875,2.1875,0.03125,-0.8125,-0.4375,-0.0625
0.96875,0.59375,0.34375,4687.5,1.65625,697.34375,2.40625,0.746875,0.184375,1.15625,0.521875,0.40937500000000004,28.84375,0.53125,14.375,-67.5,-0.06875,4.6875,2.1875,0.03125,-0.8125,-0.4375,-0.0625
0.96875,0.59375,0.34375,4687.5,1.65625,697.34375,2.40625,0.746875,0.184375,1.15625,0.521875,0.578125,84.53125,0.53125,14.375,-67.5,-0.06875,4.6875,2.1875,0.03125,-0.8125,-0.4375,-0.0625
0.96875,0.59375,0.34375,4687.5,1.65625,697.34375,2.40625,0.746875,0.184375,1.15625,0.521875,0.578125,28.84375,0.40625,14.375,-67.5,-0.06875,4.6875,2.1875,0.03125,-0.8125,-0.4375,-0.0625
0.96875,0.59375,0.34375,4687.5,1.65625,697.34375,2.40625,0.746875,0.184375,1.15625,0.521875,0.578125,28.84375,0.53125,8.125,-67.5,-0.06875,4.6875,2.1875,0.03125,-0.8125,-0.4375,-0.0625
0.96875,0.59375,0.34375,4687.5,1.65625,697.34375,2.40625,0.746875,0.184375,1.15625,0.521875,0.578125,28.84375,0.53125,14.375,292.5,-0.06875,4.6875,2.1875,0.03125,-0.8125,-0.4375,-0.0625
0.96875,0.59375,0.34375,4687.5,1.65625,697.34375,2.40625,0.746875,0.184375,1.15625,0.521875,0.578125,28.84375,0.53125,14.375,-67.5,0.0062500000000000056,4.6875,2.1875,0.03125,-0.8125,-0.4375,-0.0625
0.96875,0.59375,0.34375,4687.5,1.65625,697.34375,2.40625,0.746875,0.184375,1.15625,0.521875,0.578125,28.84375,0.53125,14.375,-67.5,-0.06875,-4.6875,2.1875,0.03125,-0.8125,-0.4375,-0.0625
0.96875,0.59375,0.34375,4687.5,1.65625,697.34375,2.40625,0.746875,0.184375,1.15625,0.521875,0.578125,28.84375,0.53125,14.375,-67.5,-0.06875,4.6875,-0.4375,0.03125,-0.8125,-0.4375,-0.0625
0.96875,0.59375,0.34375,4687.5,1.65625,697.34375,2.40625,0.746875,0.184375,1.15625,0.521875,0.578125,28.84375,0.53125,14.375,-67.5,-0.06875,4.6875,2.1875,-0.03125,-0.8125,-0.4375,-0.0625
0.96875,0.59375,0.34375,4687.5,1.65625,697.34375,2.40625,0.746875,0.184375,1.15625,0.521875,0.578125,28.84375,0.53125,14.375,-67.5,-0.06875,4.6875,2.1875,0.03125,0.8125,-0.4375,-0.0625
0.96875,0.59375,0.34375,4687.5,1.65625,697.34375,2.40625,0.746875,0.184375,1.15625,0.521875,0.578125,28.84375,0.53125,14.375,-67.5,-0.06875,4.6875,2.1875,0.03125,-0.8125,-0.1875,-0.0625
0.96875,0.59375,0.34375,4687.5,1.65625,697.34375,2.40625,0.746875,0.184375,1.15625,0.521875,0.578125,28.84375,0.53125,14.375,-67.5,-0.06875,4.6875,2.1875,0.03125,-0.8125,-0.4375,-0.8125
0.96875,0.90625,0.28125,4687.5,1.96875,1193.59375,2.96875,0.578125,0.971875,3.34375,0.578125,0.40937500000000004,84.53125,0.40625,8.125,292.5,0.0062500000000000056,-4.6875,-0.4375,-0.03125,0.8125,-0.1875,-0.8125
0.96875,0.59375,0.28125,4687.5,1.96875,1193.59375,2.96875,0.578125,0.971875,3.34375,0.578125,0.40937500000000004,84.53125,0.40625,8.125,292.5,0.0062500000000000056,-4.6875,-0.4375,-0.03125,0.8125,-0.1875,-0.8125
0.96875,0.90625,0.34375,4687.5,1.96875,1193.59375,2.96875,0.578125,0.971875,3.34375,0.578125,0.40937500000000004,84.53125,0.40625,8.125,292.5,0.0062500000000000056,-4.6875,-0.4375,-0.03125,0.8125,-0.1875,-0.8125
0.96875,0.90625,0.28125,4687.5,1.96875,1193.59375,2.96875,0.578125,0.971875,3.34375,0.578125,0.40937500000000004,84.53125,0.40625,8.125,292.5,0.0062500000000000056,-4.6875,-0.4375,-0.03125,0.8125,-0.1875,-0.8125
0.96875,0.90625,0.28125,4687.5,1.65625,1193.59375,2.96875,0.578125,0.971875,3.34375,0.578125,0.40937500000000004,84.53125,0.40625,8.125,292.5,0.0062500000000000056,-4.6875,-0.4375,-0.03125,0.8125,-0.1875,-0.8125
0.96875,0.90625,0.28125,4687.5,1.96875,697.34375,2.96875,0.578125,0.971875,3.34375,0.578125,0.40937500000000004,84.53125,0.40625,8.125,292.5,0.0062500000000000056,-4.6875,-0.4375,-0.03125,0.8125,-0.1875,-0.8125
0.96875,0.90625,0.28125,4687.5,1.96875,1193.59375,2.40625,0.578125,0.971875,3.34375,0.578125,0.40937500000000004,84.53125,0.40625,8.125,292.5,0.0062500000000000056,-4.6875,-0.4375,-0.03125,0.8125,-0.1875,-0.8125
0.96875,0.90625,0.28125,4687.5,1.96875,1193.59375,2.96875,0.746875,0.971875,3.34375,0.578125,0.40937500000000004,84.53125,0.40625,8.125,292.5,0.0062500000000000056,-4.6875,-0.4375,-0.03125,0.8125,-0.1875,-0.8125
0.96875,0.90625,0.28125,4687.5,1.96875,1193.59375,2.96875,0.578125,0.184375,3.34375,0.578125,0.40937500000000004,84.53125,0.40625,8.125,292.5,0.0062500000000000056,-4.6875,-0.4375,-0.03125,0.8125,-0.1875,-0.8125
0.96875,0.90625,0.28125,4687.5,1.96875,1193.59375,2.96875,0.578125,0.971875,1.15625,0.578125,0.40937500000000004,84.53125,0.40625,8.125,292.5,0.0062500000000000056,-4.6875,-0.4375,-0.03125,0.8125,-0.1875,-0.8125
0.96875,0.90625,0.28125,4687.5,1.96875,1193.59375,2.96875,0.578125,0.971875,3.34375,0.521875,0.40937500000000004,84.53125,0.40625,8.125,292.5,0.0062500000000000056,-4.6875,-0.4375,-0.03125,0.8125,-0.1875,-0.8125
0.96875,0.90625,0.28125,4687.5,1.96875,1193.59375,2.96875,0.578125,0.971875,3.34375,0.578125,0.578125,84.53125,0.40625,8.125,292.5,0.0062500000000000056,-4.6875,-0.4375,-0.03125,0.8125,-0.1875,-0.8125
0.96875,0.90625,0.28125,4687.5,1.96875,1193.59375,2.96875,0.578125,0.971875,3.34375,0.578125,0.40937500000000004,28.84375,0.40625,8.125,292.5,0.0062500000000000056,-4.6875,-0.4375,-0.03125,0.8125,-0.1875,-0.8125
0.96875,0.90625,0.28125,4687.5,1.96875,1193.59375,2.96875,0.578125,0.971875,3.34375,0.578125,0.40937500000000004,84.53125,0.53125,8.125,292.5,0.0062500000000000056,-4.6875,-0.4375,-0.03125,0.8125,-0.1875,-0.8125
0.96875,0.90625,0.28125,4687.5,1.96875,1193.59375,2.96875,0.578125,0.971875,3.34375,0.578125,0.40937500000000004,84.53125,0.40625,14.375,292.5,0.0062500000000000056,-4.6875,-0.4375,-0.03125,0.8125,-0.1875,-0.8125
0.96875,0.90625,0.28125,4687.5,1.96875,1193.59375,2.96875,0.578125,0.971875,3.34375,0.578125,0.40937500000000004,84.53125,0.40625,8.125,-67.5,0.0062500000000000056,-4.6875,-0.4375,-0.03125,0.8125,-0.1875,-0.8125
0.96875,0.90625,0.28125,4687.5,1.96875,1193.59375,2.96875,0.578125,0.971875,3.34375,0.578125,0.40937500000000004,84.53125,0.40625,8.125,292.5,-0.06875,-4.6875,-0.4375,-0.03125,0.8125,-0.1875,-0.8125
0.96875,0.90625,0.28125,4687.5,1.96875,1193.59375,2.96875,0.578125,0.971875,3.34375,0.578125,0.40937500000000004,84.53125,0.40625,8.125,292.5,0.0062500000000000056,4.6875,-0.4375,-0.03125,0.8125,-0.1875,-0.8125
0.96875,0.90625,0.28125,4687.5,1.96875,1193.59375,2.96875,0.578125,0.971875,3.34375,0.578125,0.40937500000000004,84.53125,0.40625,8.125,292.5,0.0062500000000000056,-4.6875,2.1875,-0.03125,0.8125,-0.1875,-0.8125
0.96875,0.90625,0.28125,4687.5,1.96875,1193.59375,2.96875,0.578125,0.971875,3.34375,0.578125,0.40937500000000004,84.53125,0.40625,8.125,292.5,0.0062500000000000056,-4.6875,-0.4375,0.03125,0.8125,-0.1875,-0.8125
0.96875,0.90625,0.28125,4687.5,1.96875,1193.59375,2.96875,0.578125,0.971875,3.34375,0.578125,0.40937500000000004,84.53125,0.40625,8.125,292.5,0.0062500000000000056,-4.6875,-0.4375,-0.03125,-0.8125,-0.1875,-0.8125
0.96875,0.90625,0.28125,4687.5,1.96875,1193.59375,2.96875,0.578125,0.971875,3.34375,0.578125,0.40937500000000004,84.53125,0.40625,8.125,292.5,0.0062500000000000056,-4.6875,-0.4375,-0.03125,0.8125,-0.4375,-0.8125
0.96875,0.90625,0.28125,4687.5,1.96875,1193.59375,2.96875,0.578125,0.971875,3.34375,0.578125,0.40937500000000004,84.53125,0.40625,8.125,292.5,0.0062500000000000056,-4.6875,-0.4375,-0.03125,0.8125,-0.1875,-0.0625
0.96875,0.90625,0.28125,4687.5,1.96875,1193.59375,2.96875,0.578125,0.971875,3.34375,0.578125,0.40937500000000004,84.53125,0.40625,8.125,292.5,0.0062500000000000056,-4.6875,-0.4375,-0.03125,0.8125,-0.1875,-0.8125
0.71875,0.34375,0.59375,187.5,1.90625,201.09375,2.65625,0.971875,0.40937500000000004,2.40625,0.296875,0.803125,53.59375,0.28125,19.375,112.5,-0.018750000000000003,-2.8125,5.6875,-0.018750000000000003,0.6875,-0.9375,0.4375
0.21875,0.34375,0.59375,187.5,1.90625,201.09375,2.65625,0.971875,0.40937500000000004,2.40625,0.296875,0.803125,53.59375,0.28125,19.375,112.5,-0.018750000000000003,-2.8125,5.6875,-0.018750000000000003,0.6875,-0.9375,0.4375
0.71875,0.15625,0.59375,187.5,1.90625,201.09375,2.65625,0.971875,0.40937500000000004,2.40625,0.296875,0.803125,53.59375,0.28125,19.375,112.5,-0.018750000000000003,-2.8125,5.6875,-0.018750000000000003,0.6875,-0.9375,0.4375
0.71875,0.34375,0.03125,187.5,1.90625,201.09375,2.65625,0.971875,0.40937500000000004,2.40625,0.296875,0.803125,53.59375,0.28125,19.375,112.5,-0.018750000000000003,-2.8125,5.6875,-0.018750000000000003,0.6875,-0.9375,0.4375
0.71875,0.34375,0.59375,187.5,1.90625,201.09375,2.65625,0.971875,0.40937500000000004,2.40625,0.296875,0.803125,53.59375,0.28125,19.375,112.5,-0.018750000000000003,-2.8125,5.6875,-0.018750000000000003,0.6875,-0.9375,0.4375
0.71875,0.34375,0.59375,187.5,1.71875,201.09375,2.65625,0.971875,0.40937500000000004,2.40625,0.296875,0.803125,53.59375,0.28125,19.375,112.5,-0.018750000000000003,-2.8125,5.6875,-0.018750000000000003,0.6875,-0.9375,0.4375
0.71875,0.34375,0.59375,187.5,1.90625,697.34375,2.65625,0.971875,0.40937500000000004,2.40625,0.296875,0.803125,53.59375,0.28125,19.375,112.5,-0.018750000000000003,-2.8125,5.6875,-0.018750000000000003,0.6875,-0.9375,0.4375
0.71875,0.34375,0.59375,187.5,1.90625,201.09375,2.71875,0.971875,0.40937500000000004,2.40625,0.296875,0.803125,53.59375,0.28125,19.375,112.5,-0.018750000000000003,-2.8125,5.6875,-0.018750000000000003,0.6875,-0.9375,0.4375
0.71875,0.34375,0.59375,187.5,1.90625,201.09375,2.65625,0.353125,0.40937500000000004,2.40625,0.296875,0.803125,53.59375,0.28125,19.375,112.5,-0.018750000000000003,-2.8125,5.6875,-0.018750000000000003,0.6875,-0.9375,0.4375
0.71875,0.34375,0.59375,187.5,1.90625,201.09375,2.65625,0.971875,0.296875,2.40625,0.296875,0.803125,53.59375,0.28125,19.375,112.5,-0.018750000000000003,-2.8125,5.6875,-0.018750000000000003,0.6875,-0.9375,0.4375
0.71875,0.34375,0.59375,187.5,1.90625,201.09375,2.65625,0.971875,0.40937500000000004,4.59375,0.296875,0.803125,53.59375,0.28125,19.375,112.5,-0.018750000000000003,-2.8125,5.6875,-0.018750000000000003,0.6875,-0.9375,0.4375
0.71875,0.34375,0.59375,187.5,1.90625,201.09375,2.65625,0.971875,0.40937500000000004,2.40625,0.803125,0.803125,53.59375,0.28125,19.375,112.5,-0.018750000000000003,-2.8125,5.6875,-0.018750000000000003,0.6875,-0.9375,0.4375
0.71875,0.34375,0.59375,187.5,1.90625,201.09375,2.65625,0.971875,0.40937500000000004,2.40625,0.296875,0.184375,53.59375,0.28125,19.375,112.5,-0.018750000000000003,-2.8125,5.6875,-0.018750000000000003,0.6875,-0.9375,0.4375
0.71875,0.34375,0.59375,187.5,1.90625,201.09375,2.65625,0.971875,0.40937500000000004,2.40625,0.296875,0.803125,59.78125,0.28125,19.375,112.5,-0.018750000000000003,-2.8125,5.6875,-0.018750000000000003,0.6875,-0.9375,0.4375
0.71875,0.34375,0.59375,187.5,1.90625,201.09375,2.65625,0.971875,0.40937500000000004,2.40625,0.296875,0.803125,53.59375,0.65625,19.375,112.5,-0.018750000000000003,-2.8125,5.6875,-0.018750000000000003,0.6875,-0.9375,0.4375
0.71875,0.34375,0.59375,187.5,1.90625,201.09375,2.65625,0.971875,0.40937500000000004,2.40625,0.296875,0.803125,53.59375,0.28125,13.125,112.5,-0.018750000000000003,-2.8125,5.6875,-0.018750000000000003,0.6875,-0.9375,0.4375
0.71875,0.34375,0.59375,187.5,1.90625,201.09375,2.65625,0.971875,0.40937500000000004,2.40625,0.296875,0.803125,53.59375,0.28125,19.375,-247.5,-0.018750000000000003,-2.8125,5.6875,-0.018750000000000003,0.6875,-0.9375,0.4375
0.71875,0.34375,0.59375,187.5,1.90625,201.09375,2.65625,0.971875,0.40937500000000004,2.40625,0.296875,0.803125,53.59375,0.28125,19.375,112.5,-0.043750000000000004,-2.8125,5.6875,-0.018750000000000003,0.6875,-0.9375,0.4375
0.71875,0.34375,0.59375,187.5,1.90625,201.09375,2.65625,0.971875,0.40937500000000004,2.40625,0.296875,0.803125,53.59375,0.28125,19.375,112.5,-0.018750000000000003,2.8125,5.6875,-0.018750000000000003,0.6875,-0.9375,0.4375
0.71875,0.34375,0.59375,187.5,1.90625,201.09375,2.65625,0.971875,0.40937500000000004,2.40625,0.296875,0.803125,53.59375,0.28125,19.375,112.5,-0.018750000000000003,-2.8125,-3.9375,-0.018750000000000003,0.6875,-0.9375,0.4375
0.71875,0.34375,0.59375,187.5,1.90625,201.09375,2.65625,0.971875,0.40937500000000004,2.40625,0.296875,0.803125,53.59375,0.28125,19.375,112.5,-0.018750000000000003,-2.8125,5.6875,0.018750000000000003,0.6875,-0.9375,0.4375
0.71875,0.34375,0.59375,187.5,1.90625,201.09375,2.65625,0.971875,0.40937500000000004,2.40625,0.296875,0.803125,53.59375,0.28125,19.375,112.5,-0.018750000000000003,-2.8125,5.6875,-0.018750000000000003,-0.6875,-0.9375,0.4375
0.71875,0.34375,0.59375,187.5,1.90625,201.09375,2.65625,0.971875,0.40937500000000004,2.40625,0.296875,0.803125,53.59375,0.28125,19.375,112.5,-0.018750000000000003,-2.8125,5.6875,-0.018750000000000003,0.6875,-0.6875,0.4375
0.71875,0.34375,0.59375,187.5,1.90625,201.09375,2.65625,0.971875,0.40937500000000004,2.40625,0.296875,0.803125,53.59375,0.28125,19.375,112.5,-0.018750000000000003,-2.8125,5.6875,-0.018750000000000003,0.6875,-0.9375,0.6875
0.71875,0.15625,0.03125,187.5,1.71875,697.34375,2.71875,0.353125,0.296875,4.59375,0.803125,0.184375,59.78125,0.65625,13.125,-247.5,-0.043750000000000004,2.8125,-3.9375,0.018750000000000003,-0.6875,-0.6875,0.6875
0.21875,0.34375,0.03125,187.5,1.71875,697.34375,2.71875,0.353125,0.296875,4.59375,0.803125,0.184375,59.78125,0.65625,13.125,-247.5,-0.043750000000000004,2.8125,-3.9375,0.018750000000000003,-0.6875,-0.6875,0.6875
0.21875,0.15625,0.59375,187.5,1.71875,697.34375,2.71875,0.353125,0.296875,4.59375,0.803125,0.184375,59.78125,0.65625,13.125,-247.5,-0.043750000000000004,2.8125,-3.9375,0.018750000000000003,-0.6875,-0.6875,0.6875
0.21875,0.15625,0.03125,187.5,1.71875,697.34375,2.71875,0.353125,0.296875,4.59375,0.803125,0.184375,59.78125,0.65625,13.125,-247.5,-0.043750000000000004,2.8125,-3.9375,0.018750000000000003,-0.6875,-0.6875,0.6875
0.21875,0.15625,0.03125,187.5,1.90625,697.34375,2.71875,0.353125,0.296875,4.59375,0.803125,0.184375,59.78125,0.65625,13.125,-247.5,-0.043750000000000004,2.8125,-3.9375,0.018750000000000003,-0.6875,-0.6875,0.6875
0.21875,0.15625,0.03125,187.5,1.71875,201.09375,2.71875,0.353125,0.296875,4.59375,0.803125,0.184375,59.78125,0.65625,13.125,-247.5,-0.043750000000000004,2.8125,-3.9375,0.018750000000000003,-0.6875,-0.6875,0.6875
0.21875,0.15625,0.03125,187.5,1.71875,697.34375,2.65625,0.353125,0.296875,4.59375,0.803125,0.184375,59.78125,0.65625,13.125,-247.5,-0.043750000000000004,2.8125,-3.9375,0.018750000000000003,-0.6875,-0.6875,0.6875
0.21875,0.15625,0.03125,187.5,1.71875,697.34375,2.71875,0.971875,0.296875,4.59375,0.803125,0.184375,59.78125,0.65625,13.125,-247.5,-0.043750000000000004,2.8125,-3.9375,0.018750000000000003,-0.6875,-0.6875,0.6875
0.21875,0.15625,0.03125,187.5,1.71875,697.34375,2.71875,0.353125,0.40937500000000004,4.59375,0.803125,0.184375,59.78125,0.65625,13.125,-247.5,-0.043750000000000004,2.8125,-3.9375,0.018750000000000003,-0.6875,-0.6875,0.6875
0.21875,0.15625,0.03125,187.5,1.71875,697.34375,2.71875,0.353125,0.296875,2.40625,0.803125,0.184375,59.78125,0.65625,13.125,-247.5,-0.043750000000000004,2.8125,-3.9375,0.018750000000000003,-0.6875,-0.6875,0.6875
0.21875,0.15625,0.03125,187.5,1.71875,697.34375,2.71875,0.353125,0.296875,4.59375,0.296875,0.184375,59.78125,0.65625,13.125,-247.5,-0.043750000000000004,2.8125,-3.9375,0.018750000000000003,-0.6875,-0.6875,0.6875
0.21875,0.15625,0.03125,187.5,1.71875,697.34375,2.71875,0.353125,0.296875,4.59375,0.803125,0.803125,59.78125,0.65625,13.125,-247.5,-0.043750000000000004,2.8125,-3.9375,0.018750000000000003,-0.6875,-0.6875,0.6875
